Order Date,Ship Mode,Segment,City,State,Region,Category,Sub-Category,Quantity,Discount,Profit,Discount_Category,Sales_Original,Sales_Log
2016-09-11,First Class,Corporate,Phoenix,Arizona,West,Office Supplies,Paper,2.0,0.2,2.99,Low Discount,9.568,2.357830567220024
2016-06-02,Standard Class,Corporate,Seattle,Washington,West,Office Supplies,Paper,3.0,0.0,13.8828,No Discount,30.18,3.4397768636296306
2016-06-02,Standard Class,Corporate,Seattle,Washington,West,Office Supplies,Binders,9.5,0.2,18.7224,Low Discount,51.648,3.963628251153818
2016-06-02,Standard Class,Corporate,Seattle,Washington,West,Office Supplies,Binders,3.0,0.2,3.9312,Low Discount,11.232,2.504055468626761
2017-10-15,Standard Class,Consumer,Camarillo,California,West,Office Supplies,Labels,3.0,0.0,7.2177,No Discount,14.73,2.7555697170701863
2015-09-27,Second Class,Corporate,Detroit,Michigan,Central,Office Supplies,Art,5.0,0.0,4.756,No Discount,16.4,2.856470206220483
2015-09-27,Second Class,Corporate,Detroit,Michigan,Central,Office Supplies,Paper,4.0,0.0,12.4416,No Discount,25.92,3.2928695047765273
2015-05-03,First Class,Consumer,San Francisco,California,West,Office Supplies,Art,3.0,0.0,2.5578,No Discount,8.82,2.2844211223663744
2015-05-03,First Class,Consumer,San Francisco,California,West,Office Supplies,Binders,2.0,0.2,21.8736,Low Discount,62.496,4.150976911788574
2015-05-03,First Class,Consumer,San Francisco,California,West,Technology,Accessories,4.0,0.0,122.3856,No Discount,339.96,5.831765168350307
2015-05-03,First Class,Consumer,San Francisco,California,West,Office Supplies,Binders,2.0,0.2,17.3488,Low Discount,49.568,3.9233189651699973
2017-01-09,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Binders,3.0,0.7,-228.7425,High Discount,274.491,5.618554960182775
2017-01-27,Standard Class,Consumer,New York City,New York,East,Technology,Phones,3.0,0.0,35.8644,No Discount,137.94,4.934042185264735
2017-09-02,Standard Class,Consumer,Chicago,Illinois,Central,Technology,Accessories,3.0,0.2,-7.119,Low Discount,40.68,3.7300213974451113
2016-07-14,Standard Class,Consumer,San Francisco,California,West,Technology,Phones,3.0,0.2,12.4173,Low Discount,110.376,4.712911864426311
2016-07-14,Standard Class,Consumer,San Francisco,California,West,Office Supplies,Appliances,7.0,0.0,50.0346,No Discount,151.62,5.0279511718614875
2016-07-14,Standard Class,Consumer,San Francisco,California,West,Furniture,Furnishings,4.0,0.0,10.164,No Discount,30.8,3.459466289786131
2017-02-24,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Paper,5.0,0.2,38.725,Low Discount,123.92,4.827673532414877
2017-02-24,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Technology,Accessories,5.0,0.2,214.4675,Low Discount,1319.8,7.185992892605918
2014-07-20,First Class,Consumer,San Francisco,California,West,Office Supplies,Binders,6.0,0.2,30.2778,Low Discount,89.712,4.507689652669539
2014-07-20,First Class,Consumer,San Francisco,California,West,Office Supplies,Paper,3.0,0.0,10.7301,No Discount,22.83,3.170945291110651
2017-03-13,First Class,Consumer,Fairfield,Connecticut,East,Office Supplies,Binders,2.0,0.0,15.44,No Discount,30.88,3.461978853922014
2017-03-13,First Class,Consumer,Fairfield,Connecticut,East,Office Supplies,Appliances,2.0,0.0,120.9416,No Discount,465.16,6.1445289228348186
2017-03-13,First Class,Consumer,Fairfield,Connecticut,East,Office Supplies,Paper,4.0,0.0,12.4752,No Discount,27.12,3.336481066942464
2016-03-08,Standard Class,Consumer,New York City,New York,East,Furniture,Furnishings,8.0,0.0,44.304,No Discount,113.6,4.741447804280639
2016-03-08,Standard Class,Consumer,New York City,New York,East,Office Supplies,Paper,2.0,0.0,6.3504,No Discount,12.96,2.6361960973342264
2016-03-08,Standard Class,Consumer,New York City,New York,East,Office Supplies,Binders,2.0,0.2,22.5732,Low Discount,69.456,4.254988401503159
2014-12-07,First Class,Consumer,Los Angeles,California,West,Office Supplies,Art,3.0,0.0,2.4192,No Discount,8.64,2.265921108622454
2016-07-10,Same Day,Corporate,Philadelphia,Pennsylvania,East,Technology,Machines,3.0,0.7,-319.1916,High Discount,341.991,5.837704207754634
2016-12-24,Standard Class,Consumer,San Jose,California,West,Furniture,Furnishings,7.0,0.0,18.4632,No Discount,43.96,3.8057732055854356
2016-12-24,Standard Class,Consumer,San Jose,California,West,Office Supplies,Envelopes,7.0,0.0,18.6872,No Discount,39.76,3.707701208354524
2017-04-23,Second Class,Consumer,Pasadena,California,West,Furniture,Furnishings,7.0,0.0,26.544,No Discount,66.36,4.210051369934071
2017-04-23,Second Class,Consumer,Pasadena,California,West,Office Supplies,Binders,6.0,0.2,30.186,Low Discount,92.88,4.542017370982823
2017-04-23,Second Class,Consumer,Pasadena,California,West,Furniture,Furnishings,2.0,0.0,7.9662,No Discount,24.14,3.2244602031621015
2017-08-17,Second Class,Consumer,Philadelphia,Pennsylvania,East,Furniture,Chairs,9.0,0.3,-630.882,Medium Discount,4416.174,8.393255404073972
2017-05-22,First Class,Consumer,Los Angeles,California,West,Office Supplies,Art,7.0,0.0,18.8328,No Discount,49.56,3.923160749838602
2017-02-09,Standard Class,Consumer,Los Angeles,California,West,Office Supplies,Storage,5.0,0.0,17.745,No Discount,354.9,5.874649792516147
2014-03-03,Standard Class,Corporate,Columbus,Ohio,East,Office Supplies,Labels,3.0,0.2,4.914,Low Discount,15.12,2.780060737078482
2014-03-03,Standard Class,Corporate,Columbus,Ohio,East,Furniture,Bookcases,5.0,0.5,-199.617,Medium Discount,302.45,5.7152168522818645
2014-03-03,Standard Class,Corporate,Columbus,Ohio,East,Office Supplies,Storage,8.0,0.2,-10.0512,Low Discount,44.672,3.821485418661958
2015-06-04,Second Class,Consumer,Los Angeles,California,West,Technology,Accessories,2.0,0.0,35.994,No Discount,119.98,4.795625242678768
2015-06-04,Second Class,Consumer,Los Angeles,California,West,Technology,Accessories,3.0,0.0,395.988,No Discount,989.97,6.8986842614196995
2016-08-27,Standard Class,Corporate,Hollywood,Florida,South,Office Supplies,Labels,4.0,0.2,3.3408,Low Discount,9.216,2.3239551187302383
2016-09-12,Standard Class,Corporate,Roseville,Michigan,Central,Office Supplies,Paper,3.0,0.0,31.5192,No Discount,68.52,4.241614480957137
2016-05-30,Standard Class,Home Office,Superior,Wisconsin,Central,Office Supplies,Appliances,3.0,0.0,109.422,No Discount,364.74,5.901922698446487
2016-05-30,Standard Class,Home Office,Superior,Wisconsin,Central,Furniture,Furnishings,5.0,0.0,21.33,No Discount,47.4,3.879499813722586
2016-05-30,Standard Class,Home Office,Superior,Wisconsin,Central,Office Supplies,Storage,4.0,0.0,13.9328,No Discount,49.76,3.927108642846187
2016-05-30,Standard Class,Home Office,Superior,Wisconsin,Central,Office Supplies,Art,2.0,0.0,1.4456,No Discount,5.56,1.8809906029559975
2016-05-30,Standard Class,Home Office,Superior,Wisconsin,Central,Office Supplies,Paper,6.0,0.0,301.968,No Discount,629.1,6.44587853694801
2016-05-30,Standard Class,Home Office,Superior,Wisconsin,Central,Office Supplies,Art,5.0,0.0,3.969,No Discount,14.7,2.7536607123542622
2016-05-30,Standard Class,Home Office,Superior,Wisconsin,Central,Office Supplies,Paper,7.0,0.0,21.7728,No Discount,45.36,3.836437018471551
2016-05-30,Standard Class,Home Office,Superior,Wisconsin,Central,Technology,Phones,1.0,0.0,35.2772,No Discount,125.99,4.844108343200942
2017-06-10,Second Class,Corporate,Thousand Oaks,California,West,Office Supplies,Art,7.0,0.0,4.116,No Discount,14.7,2.7536607123542622
2017-10-22,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Technology,Phones,5.0,0.4,-6.54,Medium Discount,32.7,3.517497837358316
2017-10-22,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Envelopes,4.0,0.2,11.088,Low Discount,31.68,3.486763269991802
2017-06-13,Standard Class,Consumer,Springfield,Virginia,South,Office Supplies,Art,7.0,0.0,50.9208,No Discount,181.86,5.20872083273628
2014-11-23,Second Class,Corporate,Houston,Texas,Central,Furniture,Chairs,2.0,0.3,-35.5136,Medium Discount,155.372,5.052237783950769
2017-08-16,Same Day,Consumer,Columbia,Tennessee,South,Office Supplies,Binders,3.0,0.7,-11.19,High Discount,13.428,2.6691707630412926
2017-08-16,Same Day,Consumer,Columbia,Tennessee,South,Office Supplies,Storage,4.0,0.2,-0.8392,Low Discount,67.136,4.22150570783878
2016-01-14,Standard Class,Consumer,Concord,North Carolina,South,Office Supplies,Paper,2.0,0.2,32.4684,Low Discount,89.568,4.506100949775808
2016-01-14,Standard Class,Consumer,Concord,North Carolina,South,Furniture,Furnishings,8.0,0.2,31.5776,Low Discount,315.776,5.758194899494764
2016-09-16,Standard Class,Corporate,San Jose,California,West,Furniture,Bookcases,2.0,0.15,-12.8784,Low Discount,273.666,5.61555581405395
2016-09-16,Standard Class,Corporate,San Jose,California,West,Office Supplies,Appliances,4.0,0.0,4.5448,No Discount,17.48,2.916689066213538
2016-10-10,Standard Class,Corporate,Greensboro,North Carolina,South,Office Supplies,Supplies,2.0,0.2,-4.3792,Low Discount,20.608,3.0730636164903147
2016-10-10,Standard Class,Corporate,Greensboro,North Carolina,South,Office Supplies,Binders,3.0,0.7,-2.73,High Discount,4.095,1.628259666674688
2015-11-13,Standard Class,Home Office,Helena,Montana,West,Technology,Phones,5.0,0.2,42.495,Low Discount,339.96,5.831765168350307
2015-11-13,Standard Class,Home Office,Helena,Montana,West,Furniture,Furnishings,7.0,0.0,21.7532,No Discount,63.98,4.174079530240954
2014-11-02,Standard Class,Home Office,Fort Lauderdale,Florida,South,Technology,Accessories,9.5,0.2,239.976,Low Discount,799.92,6.6857610669244485
2016-07-19,First Class,Home Office,San Francisco,California,West,Technology,Phones,2.0,0.2,4.498,Low Discount,35.984,3.6104853866859243
2016-07-19,First Class,Home Office,San Francisco,California,West,Technology,Accessories,3.0,0.0,132.5898,No Discount,389.97,5.9686308306990385
2016-05-14,Same Day,Corporate,Yuma,Arizona,West,Technology,Accessories,7.0,0.2,48.7011,Low Discount,185.528,5.22858136186314
2015-02-21,Standard Class,Consumer,Columbia,Maryland,East,Office Supplies,Binders,2.0,0.0,1270.99,No Discount,2541.98,7.841091900664492
2017-10-16,Standard Class,Home Office,Yuma,Arizona,West,Technology,Machines,5.0,0.7,-479.988,High Discount,599.985,6.398569975821079
2017-06-22,Standard Class,Consumer,Chicago,Illinois,Central,Office Supplies,Binders,3.0,0.8,-5.0094,High Discount,3.036,1.3952541024913625
2017-09-09,Standard Class,Consumer,Cleveland,Ohio,East,Office Supplies,Art,5.0,0.2,3.888,Low Discount,25.92,3.2928695047765273
2017-09-09,Standard Class,Consumer,Cleveland,Ohio,East,Furniture,Furnishings,2.0,0.2,-9.0904,Low Discount,66.112,4.206362865543993
2017-10-14,Standard Class,Consumer,San Francisco,California,West,Technology,Accessories,4.0,0.0,15.2988,No Discount,46.36,3.8577779905757503
2016-06-20,Standard Class,Corporate,Oklahoma City,Oklahoma,Central,Technology,Accessories,1.0,0.0,0.552,No Discount,6.9,2.066862759472976
2016-06-20,Standard Class,Corporate,Oklahoma City,Oklahoma,Central,Furniture,Furnishings,3.0,0.0,23.6529,No Discount,57.69,4.072269354570243
2014-09-02,Standard Class,Corporate,Houston,Texas,Central,Technology,Machines,3.0,0.4,-121.2705,Medium Discount,559.71,6.329203837819883
2016-01-30,First Class,Consumer,San Francisco,California,West,Office Supplies,Storage,9.0,0.0,76.2525,No Discount,305.01,5.723617781156972
2016-01-30,First Class,Consumer,San Francisco,California,West,Office Supplies,Binders,2.0,0.2,17.7744,Low Discount,50.784,3.947081221243209
2016-01-30,First Class,Consumer,San Francisco,California,West,Office Supplies,Labels,9.0,0.0,12.2247,No Discount,26.01,3.2962071678045244
2017-12-04,Standard Class,Consumer,Nashville,Tennessee,South,Technology,Machines,2.0,0.5,-272.58,Medium Discount,649.0,6.476972362889683
2016-01-23,Standard Class,Consumer,Los Angeles,California,West,Furniture,Furnishings,7.0,0.0,21.5964,No Discount,59.99,4.110709916308365
2015-05-26,Standard Class,Consumer,Bellevue,Washington,West,Furniture,Furnishings,1.0,0.0,7.8936,No Discount,20.24,3.055886196373738
2014-05-04,First Class,Consumer,Houston,Texas,Central,Office Supplies,Art,2.0,0.2,2.838,Low Discount,37.84,3.659450643423124
2014-05-04,First Class,Consumer,Houston,Texas,Central,Office Supplies,Fasteners,6.0,0.2,1.8468,Low Discount,5.472,1.8674851797561907
2015-02-10,Second Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Storage,5.0,0.2,7.724,Low Discount,77.24,4.359781025726562
2014-11-18,First Class,Consumer,Des Plaines,Illinois,Central,Furniture,Tables,4.0,0.5,-175.26,Medium Discount,292.1,5.680513847716846
2014-11-18,First Class,Consumer,Des Plaines,Illinois,Central,Furniture,Furnishings,2.0,0.6,-7.476,High Discount,8.544,2.2559126847956152
2014-11-18,First Class,Consumer,Des Plaines,Illinois,Central,Furniture,Bookcases,6.0,0.3,-30.294,Medium Discount,424.116,6.0523620728592205
2014-11-18,First Class,Consumer,Des Plaines,Illinois,Central,Office Supplies,Binders,3.0,0.8,-4.9164,High Discount,2.892,1.3589231643237587
2014-11-18,First Class,Consumer,Des Plaines,Illinois,Central,Office Supplies,Storage,5.0,0.2,-66.801,Low Discount,381.72,5.947303651322212
2017-09-04,Standard Class,Consumer,Boynton Beach,Florida,South,Furniture,Chairs,2.0,0.2,6.074,Low Discount,97.184,4.5868432692952075
2017-09-04,Standard Class,Consumer,Boynton Beach,Florida,South,Office Supplies,Paper,2.0,0.2,3.6288,Low Discount,10.368,2.4308023907947995
2014-03-29,Standard Class,Consumer,Plano,Texas,Central,Furniture,Tables,3.0,0.3,-152.7156,Medium Discount,890.841,6.7932878655703135
2016-11-05,Second Class,Consumer,San Jose,California,West,Technology,Accessories,4.0,0.0,12.96,No Discount,72.0,4.290459441148391
2016-11-05,Second Class,Consumer,San Jose,California,West,Furniture,Chairs,2.0,0.2,9.9652,Low Discount,113.888,4.743957740758318
2016-11-05,Second Class,Consumer,San Jose,California,West,Office Supplies,Envelopes,3.0,0.0,77.4837,No Discount,158.13,5.0697214782220925
2017-06-10,Second Class,Corporate,New York City,New York,East,Office Supplies,Fasteners,3.0,0.0,0.7065,No Discount,14.13,2.7166795278002644
2015-08-10,Standard Class,Consumer,Detroit,Michigan,Central,Office Supplies,Binders,5.0,0.0,29.1375,No Discount,64.75,4.185859671057874
2015-10-09,Standard Class,Consumer,Miami,Florida,South,Office Supplies,Binders,2.0,0.7,-1.3104,High Discount,1.872,1.0550086511859778
2015-10-09,Standard Class,Consumer,Miami,Florida,South,Office Supplies,Binders,2.0,0.7,-8.5974,High Discount,11.214,2.502582834800943
2015-10-09,Standard Class,Consumer,Miami,Florida,South,Office Supplies,Art,8.0,0.2,7.4752,Low Discount,37.376,3.6474322641997627
2016-05-28,Standard Class,Home Office,Park Ridge,Illinois,Central,Technology,Phones,1.0,0.2,25.06,Low Discount,286.4,5.660874973644924
2017-05-11,Second Class,Consumer,New York City,New York,East,Office Supplies,Art,3.0,0.0,12.7368,No Discount,43.92,3.8048831298702424
2016-10-16,Standard Class,Corporate,New York City,New York,East,Furniture,Tables,1.0,0.4,-37.9152,Medium Discount,142.182,4.964116548301827
2017-11-17,Standard Class,Corporate,Hillsboro,Oregon,West,Office Supplies,Paper,3.0,0.2,6.6177,Low Discount,19.608,3.025679349921943
2017-11-17,Standard Class,Corporate,Hillsboro,Oregon,West,Office Supplies,Binders,7.0,0.7,-3.465,High Discount,4.158,1.640548907459153
2017-11-26,Second Class,Consumer,New York City,New York,East,Technology,Phones,5.0,0.0,264.5865,No Discount,979.95,6.888521489866838
2017-11-26,Second Class,Consumer,New York City,New York,East,Furniture,Furnishings,5.0,0.0,37.884,No Discount,135.3,4.914858338702487
2017-09-03,Standard Class,Corporate,Chicago,Illinois,Central,Office Supplies,Paper,3.0,0.2,3.339,Low Discount,8.904,2.29293871594224
2017-09-03,Standard Class,Corporate,Chicago,Illinois,Central,Technology,Accessories,2.0,0.2,21.42,Low Discount,100.8,4.623010104116422
2017-12-05,First Class,Consumer,New York City,New York,East,Furniture,Furnishings,2.0,0.0,10.9096,No Discount,41.96,3.7602694502006093
2017-12-05,First Class,Consumer,New York City,New York,East,Office Supplies,Labels,3.0,0.0,4.536,No Discount,9.45,2.34660197841082
2017-11-10,Standard Class,Consumer,Pasco,Washington,West,Office Supplies,Appliances,5.0,0.0,112.224,No Discount,400.8,5.995954452380834
2017-11-10,Standard Class,Consumer,Pasco,Washington,West,Office Supplies,Binders,1.0,0.2,10.0772,Low Discount,28.792,3.3942399010946565
2014-03-18,Standard Class,Home Office,Burbank,California,West,Furniture,Furnishings,2.0,0.0,14.43,No Discount,111.0,4.718498871295094
2014-03-18,Standard Class,Home Office,Burbank,California,West,Technology,Machines,4.0,0.2,415.9896,Low Discount,1279.968,7.15537132110072
2014-03-18,Standard Class,Home Office,Burbank,California,West,Office Supplies,Storage,7.0,0.0,334.1142,No Discount,1856.19,7.526819871681561
2016-11-12,First Class,Corporate,Chicago,Illinois,Central,Furniture,Furnishings,6.0,0.6,-8.532,High Discount,22.752,3.1676667374614587
2017-10-26,Standard Class,Corporate,Lancaster,Pennsylvania,East,Technology,Phones,1.0,0.4,-13.3341,Medium Discount,61.542,4.13583833105146
2017-10-26,Standard Class,Corporate,Lancaster,Pennsylvania,East,Office Supplies,Binders,7.0,0.7,-65.1504,High Discount,81.438,4.41204649566005
2015-04-11,Standard Class,Consumer,Tampa,Florida,South,Furniture,Furnishings,2.0,0.2,10.104,Low Discount,67.36,4.224787858247391
2015-04-11,Standard Class,Consumer,Tampa,Florida,South,Furniture,Furnishings,3.0,0.2,14.3136,Low Discount,54.528,4.016887398037283
2015-12-25,Standard Class,Consumer,New York City,New York,East,Technology,Accessories,2.0,0.0,371.316,No Discount,843.9,6.739218277158799
2015-12-25,Standard Class,Consumer,New York City,New York,East,Furniture,Bookcases,2.0,0.2,56.196,Low Discount,449.568,6.110509009053811
2017-09-21,First Class,Corporate,Los Angeles,California,West,Office Supplies,Storage,1.0,0.0,3.8775,No Discount,15.51,2.8039662579320366
2014-12-20,Second Class,Corporate,New York City,New York,East,Furniture,Chairs,3.0,0.1,36.3018,Low Discount,192.186,5.263653455384676
2015-07-18,First Class,Corporate,New York City,New York,East,Office Supplies,Art,2.0,0.0,1.6128,No Discount,5.76,1.9110228900548727
2014-07-26,Standard Class,Consumer,Atlanta,Georgia,South,Furniture,Chairs,2.0,0.0,18.3276,No Discount,67.88,4.232365860119475
2014-07-26,Standard Class,Consumer,Atlanta,Georgia,South,Office Supplies,Labels,9.5,0.0,76.5583,No Discount,162.89,5.099195471075736
2014-07-26,Standard Class,Consumer,Atlanta,Georgia,South,Furniture,Furnishings,3.0,0.0,9.2556,No Discount,25.71,3.2850380271218693
2014-12-26,Standard Class,Consumer,New York City,New York,East,Office Supplies,Storage,6.0,0.0,19.188,No Discount,191.88,5.262068233872916
